playerID,nameFirst,nameLast,bats
thompry02,Ryan,Thompson,R
thompsa01,Sam,Thompson,L
thompsc01,Scot,Thompson,L
thompsh01,Shag,Thompson,L
thompta01,Taylor,Thompson,R
thompti01,Tim,Thompson,L
thompto01,Tommy,Thompson,R
thompto02,Tommy,Thompson,L
thomptr01,Trayce,Thompson,R
thomptu01,Tug,Thompson,R
thompwi01,Will,Thompson,R
thomsbo01,Bobby,Thomson,R
thomsjo01,John,Thomson,R
thondi01,Dickie,Thon,R
thoneja01,Jack,Thoney,R
thormha01,Hank,Thormahlen,L
thormpa01,Paul,Thormodsgard,R
thormsc01,Scott,Thorman,L
thornan01,Andre,Thornton,R
thornjo01,John,Thornton,L
thornlo01,Lou,Thornton,L
thornma01,Matt,Thornton,L
thornot01,Otis,Thornton,R
thorntr01,Trent,Thornton,R
thornty01,Tyler,Thornburg,R
thornwa01,Walter,Thornton,L
thorpbo01,Bob,Thorpe,R
thorpbo02,Bob,Thorpe,R
thorpji01,Jim,Thorpe,R
thorple01,Lewis,Thorpe,R
thrasbu01,Buck,Thrasher,L
threeer01,Erick,Threets,L
thronfa01,Faye,Throneberry,L
thronma01,Marv,Throneberry,L
throoge01,George,Throop,R
thumalo01,Lou,Thuman,R
thurmbo01,Bob,Thurman,L
thurmco01,Corey,Thurman,R
thurmga01,Gary,Thurman,R
thurmma01,Mark,Thurmond,L
thurmmi01,Mike,Thurman,R
thursjo01,Joe,Thurston,L
thurssl01,Sloppy,Thurston,R
tiantlu01,Luis,Tiant,R
tibbsja01,Jay,Tibbs,R
tidrodi01,Dick,Tidrow,R
tiefebo01,Bobby,Tiefenauer,R
tiefeve01,Verle,Tiefenthaler,L
tiemeed01,Eddie,Tiemeyer,R
tiernbi01,Bill,Tierney,
tiernco01,Cotton,Tierney,R
tiernmi01,Mike,Tiernan,L
tietjle01,Les,Tietje,R
tiffete01,Terry,Tiffee,B
tiftra01,Ray,Tift,
tigheja99,Jack,Tighe,R
tillejo01,John,Tilley,R
tillmbo01,Bob,Tillman,R
tillmch01,Chris,Tillman,R
tillmjo01,Johnny,Tillman,B
tillmru01,Rusty,Tillman,R
tilloth01,Thad,Tillotson,R
tilsoch01,Charlie,Tilson,L
timbega01,Gary,Timberlake,R
timlimi01,Mike,Timlin,R
timmeto01,Tom,Timmermann,R
timmooz01,Ozzie,Timmons,R
timpncl01,Clay,Timpner,L
tincube01,Ben,Tincup,L
tinglja99,Jayce,Tingler,L
tinglro01,Ron,Tingley,R
tinkejo01,Joe,Tinker,R
tinneth01,Thomas,Tinney,
tinnibu01,Bud,Tinning,B
tinocje01,Jesus,Tinoco,R
tinslle01,Lee,Tinsley,B
tippeji01,Jim,Tipper,
tipplda01,Dan,Tipple,R
tiptoer01,Eric,Tipton,R
tiptojo01,Joe,Tipton,R
tischto01,Tom,Tischinski,R
tisinja01,Jack,Tising,L
titcoca01,Ledell,Titcomb,L
titusjo01,John,Titus,L
tobikda01,Dave,Tobik,R
tobinbi01,Bill,Tobin,L
tobinja01,Jack,Tobin,L
tobinji01,Jim,Tobin,R
tobinjo01,Tip,Tobin,R
tobinjo02,Jackie,Tobin,L
tobinma01,Mason,Tobin,R
tobinpa01,Pat,Tobin,R
tocajo01,Jorge,Toca,R
toccica01,Carlos,Tocci,R
toddal01,Al,Todd,R
toddfr01,Frank,Todd,
toddja01,Jackson,Todd,R
toddje01,Jess,Todd,R
toddji01,Jim,Todd,L
todtph01,Phil,Todt,L
toeneha01,Hal,Toenes,R
tolanbo01,Bobby,Tolan,L
tolarke01,Kevin,Tolar,R
tolbema01,Matt,Tolbert,B
tolenjo01,Jose,Tolentino,L
tolesan01,Andrew,Toles,L
tolivfr01,Freddie,Toliver,R
tollbbr01,Brian,Tollberg,R
tollesh01,Shawn,Tolleson,R
tollest01,Steven,Tolleson,R
tollewa01,Wayne,Tolleson,B
tollias01,Ashur,Tolliver,L
tolmati01,Tim,Tolman,R
tolsoch01,Chick,Tolson,R
tomandi01,Dick,Tomanek,L
tomasan01,Andy,Tomasic,R
tomasya01,Yasmany,Tomas,R
tombean01,Andy,Tomberlin,L
tomerge01,George,Tomer,L
tomkobr01,Brett,Tomko,R
tomlida01,Dave,Tomlin,L
tomlijo01,Josh,Tomlin,R
tomlike01,Kelby,Tomlinson,R
tomlira01,Randy,Tomlin,L
tomneph01,Phil,Tomney,R
tompkch01,Chuck,Tompkins,R
tompkro01,Ron,Tompkins,R
tomsto01,Tommy,Toms,R
toneyfr01,Fred,Toney,R
tonismi01,Mike,Tonis,R
tonkido01,Doc,Tonkin,L
tonkimi01,Michael,Tonkin,R
tonneto01,Tony,Tonneman,R
toolebe01,Bert,Tooley,R
toolest01,Steve,Toole,R
topaju01,Justin,Topa,R
toporsp01,Specs,Toporcer,L
toppiru01,Rupe,Toppin,R
torboje01,Jeff,Torborg,R
torcato01,Tony,Torcato,L
toregwy01,Wyatt,Toregas,R
torgeea01,Earl,Torgeson,L
torkere01,Red,Torkelson,R
toroab01,Abraham,Toro,B
torphre01,Red,Torphy,R
torreal01,Alex,Torres,L
torrean01,Angel,Torres,L
torrean02,Andres,Torres,B
torreca01,Carlos,Torres,R
torredi01,Dilson,Torres,R
torreei01,Eider,Torres,B
torrefe01,Felix,Torres,R
torrefr01,Frank,Torre,L
torregi01,Gil,Torres,R
torregl01,Gleyber,Torres,R
torrehe01,Hector,Torres,R
torrejo01,Joe,Torre,R
torrejo02,Jose,Torres,L
torrelu01,Luis,Torrens,R
torremi01,Mike,Torrez,R
torrepa01,Pablo,Torrealba,L
torrera01,Ramon,Torres,B
torreri01,Ricardo,Torres,R
torrero01,Ronald,Torreyes,R
torreru01,Rusty,Torres,B
torresa01,Salomon,Torres,R
torrest01,Steve,Torrealba,R
torreyo01,Yorvit,Torrealba,R
torricr99,Cristobal,Torriente,L
torveke01,Kelvin,Torve,L
toscaca99,Carlos,Tosca,
tosonre01,Rene,Tosoni,L
tostlo01,Lou,Tost,L
tothpa01,Paul,Toth,R
touchcl01,Clay,Touchstone,R
toussto01,Touki,Toussaint,R
tovarce01,Cesar,Tovar,R
tovarwi01,Wilfredo,Tovar,R
towerjo01,Josh,Towers,R
towlejr01,J. R.,Towles,R
towneba01,Babe,Towne,R
townsge01,George,Townsend,R
townsha01,Happy,Townsend,R
townsir01,Ira,Townsend,R
townsle01,Leo,Townsend,L
toyji01,Jim,Toy,R
tozerbi01,Bill,Tozer,R
trabebi01,Billy,Traber,L
trabeji01,Jim,Traber,L
tracedi01,Dick,Tracewski,R
tracese01,Sean,Tracey,L
trachst01,Steve,Trachsel,R
tracyan01,Andy,Tracy,L
tracych01,Chad,Tracy,L
tracyji01,Jim,Tracy,L
tracyma01,Matt,Tracy,L
traffbi01,Bill,Traffley,R
traffjo01,John,Traffley,
tragewa01,Walt,Tragesser,R
trahabl01,Blake,Trahan,R
trambre01,Red,Tramback,L
trammal01,Alan,Trammell,R
trammbu01,Bubba,Trammell,R
trautfr01,Fred,Trautman,R
trautjo01,John,Trautwein,R
traveal01,Allan,Travers,R
travebi01,Bill,Travers,L
travice01,Cecil,Travis,L
travide01,Devon,Travis,R
travisa01,Sam,Travis,R
traxlbr01,Brian,Traxler,L
trayji01,Jim,Tray,
traynpi01,Pie,Traynor,R
treacfr01,Fred,Treacey,
treacpe01,Pete,Treacey,
treadge01,George,Treadway,L
treadje01,Jeff,Treadway,L
treadra01,Ray,Treadaway,L
treadre01,Red,Treadway,L
treanma01,Matt,Treanor,R
trebeto99,Tom,Trebelhorn,L
trechfr01,Frank,Trechock,R
treinbl01,Blake,Treinen,R
trekeha01,Harry,Trekell,R
tremani01,Nick,Tremark,L
trembda99,Dave,Trembley,
tremebi01,Bill,Tremel,R
tremich01,Chris,Tremie,R
trempov01,Overton,Tremper,R
trenwge01,George,Trenwith,
treshmi01,Mike,Tresh,R
treshto01,Tom,Tresh,B
trevial01,Alex,Trevino,R
trevibo01,Bobby,Trevino,R
trevijo01,Jose,Trevino,R
triangu01,Gus,Triandos,R
tricebo01,Bob,Trice,R
triggan01,Andrew,Triggs,R
trillma01,Manny,Trillo,R
trimbjo01,Joe,Trimble,R
trinkke01,Ken,Trinkle,R
triplco01,Coaker,Triplett,R
triunca01,Carlos,Triunfel,R
trivilo01,Lou,Trivino,R
trlicri01,Ricky,Trlicek,R
troedri01,Rich,Troedson,L
trombmi01,Mike,Trombley,R
trompch01,Chadwick,Tromp,R
troncra01,Ramon,Troncoso,R
tropeni01,Nick,Tropeano,R
troskha01,Hal,Trosky,L
troskha02,Hal,Trosky,R
trostmi01,Mike,Trost,
trottbi01,Bill,Trotter,R
trottsa01,Sam,Trott,L
troupqu01,Quincy,Trouppe,B
troutdi01,Dizzy,Trout,R
troutmi01,Mike,Trout,R
troutst01,Steve,Trout,L
trowbbo01,Bob,Trowbridge,R
troybu01,Bun,Troy,R
troyda01,Dasher,Troy,R
truaxfr01,Fred,Truax,
trubych01,Chris,Truby,R
trubyha01,Harry,Truby,
truckvi01,Virgil,Trucks,R
truesfr01,Frank,Truesdale,B
trujijj01,J. J.,Trujillo,R
trujimi01,Mike,Trujillo,R
trumbed01,Ed,Trumbull,
trumbma01,Mark,Trumbo,R
tsamige01,George,Tsamis,R
tsaoch01,Chin-hui,Tsao,R
tsengje01,Jen-Ho,Tseng,L
tsitojo01,John,Tsitouris,R
tsutsyo01,Yoshi,Tsutsugo,L
tubbsgr01,Greg,Tubbs,R
tuckeco01,Cole,Tucker,B
tuckeed01,Eddie,Tucker,R
tuckeky01,Kyle,Tucker,L
tuckemi01,Michael,Tucker,L
tuckeol01,Ollie,Tucker,L
tuckepr01,Preston,Tucker,L
tuckery01,Ryan,Tucker,R
tucketh01,Thurman,Tucker,L
tucketj01,T. J.,Tucker,R
tucketo01,Tommy,Tucker,B
tucketo02,Tom,Tuckey,
tudorjo01,John,Tudor,L
tueroos01,Oscar,Tuero,R
tuftsbo01,Bob,Tufts,L
tuiasma01,Matt,Tuiasosopo,R
tuivasa01,Sam,Tuivailala,R
tulowtr01,Troy,Tulowitzki,R
tunnele01,Lee,Tunnell,R
tupmama01,Matt,Tupman,L
turanbr01,Brian,Turang,R
turbege01,George,Turbeville,R
turbije01,Jerry,Turbidy,R
turched01,Eddie,Turchin,R
turgepe01,Pete,Turgeon,R
turklu01,Lucas,Turk,R
turlebo01,Bob,Turley,R
turleni01,Nik,Turley,L
turnbde01,Derrick,Turnbow,R
turnbsp01,Spencer,Turnbull,R
turnech01,Chris,Turner,R
turneea01,Earl,Turner,R
turneja01,Jacob,Turner,R
turneje01,Jerry,Turner,L
turneji01,Jim,Turner,L
turneju01,Justin,Turner,R
turneke01,Ken,Turner,R
turnema01,Matt,Turner,R
turnesh01,Shane,Turner,L
turnest01,Stuart,Turner,R
turnete01,Terry,Turner,R
turnete02,Ted,Turner,R
turnete99,Ted,Turner,
turneti01,Tink,Turner,R
turneto01,Tom,Turner,R
turnetr01,Trea,Turner,R
turnetu01,Tuck,Turner,B
tuttlbi01,Bill,Tuttle,R
tutwiel01,Elmer,Tutwiler,R
tutwigu01,Guy,Tutwiler,L
twinear01,Art,Twineham,L
twinitw01,Twink,Twining,R
twitcla01,Larry,Twitchell,R
twitcwa01,Wayne,Twitchell,R
twittje01,Jeff,Twitty,L
twombba01,Babe,Twombly,L
twombcy01,Cy,Twombly,R
twombge01,George,Twombly,R
tyackji01,Jim,Tyack,L
tylerfr01,Fred,Tyler,R
tylerjo01,Johnnie,Tyler,B
tylerle01,Lefty,Tyler,L
tynerja01,Jason,Tyner,L
tyngji01,Jim,Tyng,R
tyreeea01,Earl,Tyree,R
tyrivda01,Dave,Tyriver,R
tyronji01,Jim,Tyrone,R
tyronwa01,Wayne,Tyrone,R
tysonmi01,Mike,Tyson,R
tysontu01,Turkey,Tyson,L
tysonty01,Ty,Tyson,R
uchriji01,Jimmy,Uchrinscko,L
ueckebo01,Bob,Uecker,R
ueharko01,Koji,Uehara,R
ugglada01,Dan,Uggla,R
uguetlu01,Luis,Ugueto,B
uhaltfr01,Frenchy,Uhalt,L
uhlaete01,Ted,Uhlaender,L
uhlbo01,Bob,Uhl,B
uhlege01,George,Uhle,R
uhlerma01,Maury,Uhler,R
uhlirch01,Charlie,Uhlir,L
ujdurje01,Jerry,Ujdur,R
ulisnmi01,Mike,Ulicny,R
ullgesc01,Scott,Ullger,R
ullrisa01,Sandy,Ullrich,R
ulricdu01,Dutch,Ulrich,R
ulricge01,George,Ulrich,
umbacar01,Arnold,Umbach,R
umbarji01,Jim,Umbarger,L
umbriji01,Jim,Umbricht,R
umphlto01,Tom,Umphlett,R
underdu01,Duane,Underwood,R
underfr01,Fred,Underwood,
underpa01,Pat,Underwood,L
underto01,Tom,Underwood,R
underwi01,Vern,Underhill,R
unglabo01,Bob,Unglaub,R
unroeti01,Tim,Unroe,R
unseral01,Al,Unser,R
unserde01,Del,Unser,L
upchuwo01,Woody,Upchurch,R
uphambi01,Bill,Upham,B
uphamjo01,John,Upham,L
uppje01,Jerry,Upp,
uprigdi01,Dixie,Upright,L
upshace01,Cecil,Upshaw,R
upshawi01,Willie,Upshaw,L
uptonbi01,Bill,Upton,R
uptonbj01,B. J.,Upton,R
uptonju01,Justin,Upton,R
uptonto01,Tom,Upton,R
urbanbi01,Billy,Urbanski,R
urbanja01,Jack,Urban,R
urbanlu01,Luke,Urban,R
urbanto01,Tom,Urbani,L
urbinug01,Ugueth,Urbina,R
urdanli01,Lino,Urdaneta,R
urenajo01,Jose,Urena,R
urenari01,Richard,Urena,B
uriasju01,Julio,Urias,L
uriaslu01,Luis,Urias,R
uriasra01,Ramon,Urias,R
uribejo01,Jose,Uribe,B
uribeju01,Juan,Uribe,R
urquijo01,Jose,Urquidy,R
urreajo01,John,Urrea,R
urruthe01,Henry,Urrutia,L
urshegi01,Gio,Urshela,R
urylo01,Lon,Ury,
usherbo01,Bob,Usher,R
ussatdu01,Dutch,Ussat,R
utleych01,Chase,Utley,L
vachete01,Tex,Vache,R
vadebge01,Gene,Vadeboncoeur,
vahreha01,Harry,Vahrenhorst,R
vailbo01,Bob,Vail,R
vailmi01,Mike,Vail,R
valaich01,Chris,Valaika,R
valaipa01,Pat,Valaika,R
valbulu01,Luis,Valbuena,L
valdeca01,Carlos,Valdez,R
valdeca02,Carlos,Valderrama,R
valdece01,Cesar,Valdez,R
valdeef01,Efrain,Valdez,L
valdefr01,Framber,Valdez,L
valdeis01,Ismael,Valdez,R
valdejo01,Jose,Valdez,R
valdejo02,Jordany,Valdespin,L
valdejo03,Jose,Valdez,R
valdeju01,Julio,Valdez,B
valdelu01,Jairo,Asencio,R
valdema01,Marc,Valdes,R
valdema02,Mario,Valdez,L
valdeme01,Merkin,Valdez,R
valdepe01,Pedro,Valdes,L
valdeph01,Phillips,Valdez,R
valdera01,Rafael,Valdez,R
valdera02,Raul,Valdes,L
valdere01,Rene,Valdes,R
valdero01,Roy,Valdes,R
valdesa01,Sandy,Valdespino,L
valdese01,Sergio,Valdez,R
valdewi01,Wilson,Valdez,R
valdijo01,Jose,Valdivielso,R
valenbe01,Benny,Valenzuela,R
valenbo01,Bob,Valentine,
valenbo02,Bobby,Valentine,R
valenco01,Corky,Valentine,R
valenda01,Danny,Valencia,R
valenel01,Ellis,Valentine,R
valener01,Eric,Valent,L
valenfe01,Fernando,Valenzuela,L
valenfr01,Fred,Valentine,B
valenja01,Javier,Valentin,B
valenje01,Jesmuel,Valentin,B
valenjo01,John,Valentine,
valenjo02,John,Valentin,R
valenjo03,Jose,Valentin,B
valenjo04,Joe,Valentine,R
valenvi01,Vito,Valentinetti,R
valerbr01,Breyvic,Valera,B
valerju01,Julio,Valera,R
valeryo01,Yohanny,Valera,R
valleda01,Dave,Valle,R
vallehe01,Hector,Valle,R
valoel01,Elmer,Valo,L
valvejo01,Jose,Valverde,R
vanalcl01,Clay,Van Alstyne,R
vanatru01,Russ,Van Atta,L
vanbejo01,John,Van Benschoten,R
vanbroz01,Ozzie,Van Brabant,R
vanbude01,Deacon,Van Buren,L
vanbuje01,Jermaine,Van Buren,R
vanbuty01,Ty,Van Burkleo,L
vancaal01,Al,Van Camp,R
vanceco01,Cory,Vance,L
vanceda01,Dazzy,Vance,R
vancejo01,Joe,Vance,R
vancesa01,Sandy,Vance,R
vancuch01,Chris,Van Cuyk,L
vancujo01,Johnny,Van Cuyk,L
vandaca01,Carl,Vandagrift,R
vandeed01,Ed,Vande Berg,R
vandehy01,Hy,Vandenberg,R
vandejo01,Johnny,Vander Meer,B
vandejo02,John,Vander Wal,L
vanderi01,Rick,van den Hurk,R
vandufr01,Fred,Van Dusen,L
vandybe01,Ben,Van Dyke,R
vandybi01,Bill,Van Dyke,R
vanegti01,Tim,Van Egmond,R
vanevjo01,Jonathan,Van Every,L
vangiel01,Elam,Vangilder,R
vangoda01,Dave,Van Gorder,R
vanhage01,George,Van Haltren,L
vanhean01,Andy,Van Hekken,R
vanlawi01,William,VanLandingham,R
vanmejo01,Josh,VanMeter,L
vannjo01,John,Vann,R
vannoja01,Jay,Van Noy,L
vanpoto01,Todd,Van Poppel,R
vanroma01,Maurice,Van Robays,R
vanrybe01,Ben,VanRyn,L
vanslan01,Andy,Van Slyke,L
vanslsc01,Scott,Van Slyke,R
vanzadi01,Dick,Van Zant,
vanzaik01,Ike,Van Zandt,L
vargaan01,Andy,Varga,R
vargace01,Cesar,Vargas,R
vargacl01,Claudio,Vargas,R
vargaed01,Eddie,Vargas,R
vargail01,Ildemaro,Vargas,B
vargaja01,Jason,Vargas,L
vargake01,Kennys,Vargas,B
vargaro01,Roberto,Vargas,L
vargubi01,Bill,Vargus,L
varitja01,Jason,Varitek,B
varnebu01,Buck,Varner,L
varnedi01,Dike,Varney,L
varnepe01,Pete,Varney,R
varshda01,Daulton,Varsho,L
varshga01,Gary,Varsho,L
varvaan01,Anthony,Varvaro,R
vasbica01,Cal,Vasbinder,R
vasquan01,Anthony,Vasquez,L
vasquan02,Andrew,Vasquez,L
vasques01,Esmerling,Vasquez,R
vasqujo01,Jorge,Vasquez,R
vasqura01,Rafael,Vasquez,R
vasquvi01,Virgil,Vasquez,R
vastoje01,Jerry,Vasto,L
vatchji01,Jim,Vatcher,R
vaughar01,Arky,Vaughan,L
vaughbo01,Bobby,Vaughn,R
vaughch01,Charlie,Vaughan,R
vaughde01,DeWayne,Vaughn,R
vaughfa01,Farmer,Vaughn,R
vaughfr01,Fred,Vaughn,R
vaughgl01,Glenn,Vaughan,B
vaughgr01,Greg,Vaughn,R
vaughhi01,Hippo,Vaughn,B
vaughmo01,Mo,Vaughn,L
vaughpo01,Porter,Vaughan,R
vaughro01,Roy,Vaughn,B
vazquch01,Christian,Vazquez,R
vazquja01,Javier,Vazquez,R
vazqura01,Ramon,Vazquez,L
veachal01,Al,Veach,R
veachbo01,Bobby,Veach,L
veachpe01,Peek-A-Boo,Veach,
vealco01,Coot,Veal,R
vealdo01,Donnie,Veal,L
vealebo01,Bob,Veale,B
veddelo01,Lou,Vedder,R
veeckbi99,Bill,Veeck,
vegaje01,Jesus,Vega,R
veigeal01,Al,Veigel,R
veilbu01,Bucky,Veil,R
velanjo01,Jorge,Velandia,R
velarra01,Randy,Velarde,R
velasgu01,Guillermo,Velasquez,L
velasvi01,Vince,Velasquez,R
velazan01,Andrew,Velazquez,B
velazca01,Carlos,Velazquez,R
velazfr01,Freddie,Velazquez,R
velazgi01,Gil,Velazquez,R
velazhe01,Hector,Velazquez,R
velezeu01,Eugenio,Velez,B
velezot01,Otto,Velez,R
veltmpa01,Pat,Veltman,R
venabma01,Max,Venable,L
venabwi01,Will,Venable,L
venafmi01,Mike,Venafro,L
vendipa01,Pat,Venditte,L
ventejo01,Jonny,Venters,L
ventomi01,Mike,Vento,R
venturo01,Robin,Ventura,L
ventuvi01,Vince,Ventura,R
ventuyo01,Yordano,Ventura,R
verasda01,Dario,Veras,R
verasjo01,Jose,Veras,R
verasqu01,Quilvio,Veras,B
veraswi01,Wilton,Veras,R
verbaem01,Emil,Verban,R
verbajo01,Joe,Verbanic,R
verblge01,Gene,Verble,R
verdeal01,Al,Verdel,R
verdifr01,Frank,Verdi,R
verdual01,Alex,Verdugo,L
verdury01,Ryan,Verdugo,L
verekto01,Tommy,Vereker,
veresda01,Dave,Veres,R
veresra01,Randy,Veres,R
vergejo01,Johnny,Vergez,R
verhadr01,Drew,VerHagen,R
verhojo01,John,Verhoeven,R
verlaju01,Justin,Verlander,R
vermija01,Jamie,Vermilyea,R
vernojo01,Joe,Vernon,R
vernomi01,Mickey,Vernon,L
verrelo01,Logan,Verrett,R
versazo01,Zoilo,Versalles,R
veryzto01,Tom,Veryzer,R
veselbo01,Bob,Veselic,R
vesiaal01,Alex,Vesia,L
viaule01,Lee,Viau,R
vicieda01,Dayan,Viciedo,R
vicker01,Ernie,Vick,R
vickeru01,Rube,Vickers,L
vicketo01,Tom,Vickery,
vicksa01,Sammy,Vick,R
vicoge01,Sam,Vico,L
victosh01,Shane,Victorino,R
vidaljo01,Jose,Vidal,R
vidrojo01,Jose,Vidro,B
vieirth01,Thyago,Vieira,R
vielmen01,Engelb,Vielma,B
villabr01,Brandon,Villafuerte,R
villabr02,Brayan,Villarreal,R
villaca01,Carlos,Villanueva,R
villach01,Christian,Villanueva,R
villaed01,Eduardo,Villacis,R
villael01,Elih,Villanueva,R
villahe01,Hector,Villanueva,R
villahe02,Henry,Villar,R
villajo01,Jonathan,Villar,B
villaos01,Oscar,Villarreal,L
villape01,Pedro,Villarreal,R
villeis01,Ismael,Villegas,R
villoro01,Ron,Villone,L
vilorme01,Meibrys,Viloria,L
vinafe01,Fernando,Vina,L
vinceni01,Nick,Vincent,R
vinceza01,Zach,Vincej,R
vinesbo01,Bob,Vines,R
vineyda01,Dave,Vineyard,R
vininke01,Ken,Vining,L
vinsoch01,Charlie,Vinson,L
vinsoru01,Rube,Vinson,L
vintobi01,Bill,Vinton,R
violafr01,Frank,Viola,L
violape01,Pedro,Viola,R
vioxji01,Jim,Viox,R
virdobi01,Bill,Virdon,L
virgioz01,Ozzie,Virgil,R
virgioz02,Ozzie,Virgil,R
virtuja01,Jake,Virtue,B
visnejo01,Joe,Visner,L
viteljo01,Joe,Vitelli,R
vitiejo01,Joe,Vitiello,R
vitkojo01,Joe,Vitko,R
vittejo01,Josh,Vitters,R
vittos01,Ossie,Vitt,R
vizcaar01,Arodys,Vizcaino,R
vizcajo01,Jose,Vizcaino,B
vizcalu01,Luis,Vizcaino,R
vizquom01,Omar,Vizquel,B
vogelda01,Dan,Vogelbach,L
vogelot01,Otto,Vogel,R
vogelry01,Ryan,Vogelsong,R
vogtst01,Stephen,Vogt,L
voigtja01,Jack,Voigt,R
voigtol01,Ollie,Voigt,L
voisebi01,Bill,Voiselle,R
voitlu01,Luke,Voit,R
vollmcl01,Clyde,Vollmer,R
volqued01,Edinson,Volquez,R
volstch01,Chris,Volstad,R
volzja01,Jake,Volz,R
vondech99,Chris,Von Der Ahe,
vonfrto01,Tony,Von Fricken,B
vonhobr01,Bruce,Von Hoff,R
vonkofr01,Fritz,Von Kolnitz,R
vonohda01,Dave,Von Ohlen,L
vorhecy01,Cy,Vorhees,
vosbeed01,Ed,Vosberg,L
vosmijo01,Joe,Vosmik,R
vossal01,Alex,Voss,R
vossbi01,Bill,Voss,L
vothau01,Austin,Voth,R
vottojo01,Joey,Votto,L
vowinri01,Rip,Vowinkel,R
voylebr01,Brad,Voyles,R
voyleph01,Phil,Voyles,L
vuckope01,Pete,Vuckovich,R
vukovge01,George,Vukovich,L
vukovjo01,John,Vukovich,R
wachami01,Michael,Wacha,R
wachtpa01,Paul,Wachtel,R
wackech01,Jimmy,Wacker,L
wadats01,Tsuyoshi,Wada,L
waddebr01,Brandon,Waddell,L
waddefr01,Frank,Waddey,L
waddeja01,Jason,Waddell,R
wadderu01,Rube,Waddell,R
waddeto01,Tom,Waddell,R
wadebe01,Ben,Wade,R
wadeco01,Cory,Wade,R
wadega01,Gale,Wade,L
wadeha01,Ham,Wade,R
wadeja01,Jake,Wade,L
wadela01,LaMonte,Wade,L
waderi01,Rip,Wade,L
wadete01,Terrell,Wade,L
wadety01,Tyler,Wade,L
wadswja01,Jack,Wadsworth,L
waechdo01,Doug,Waechter,R
wagenwo01,Woody,Wagenhorst,L
wagnebi01,Bill,Wagner,R
wagnebi02,Billy,Wagner,L
wagnebu01,Butts,Wagner,R
wagnebu02,Bull,Wagner,R
wagnech01,Charlie,Wagner,R
wagnega01,Gary,Wagner,R
wagneha01,Hal,Wagner,L
wagnehe01,Heinie,Wagner,R
wagnehe02,Hector,Wagner,R
wagneho01,Honus,Wagner,R
wagnejo01,Joe,Wagner,R
wagnele01,Leon,Wagner,L
wagnema01,Mark,Wagner,R
wagnema02,Matt,Wagner,R
wagnene01,Neil,Wagner,R
wagnepa01,Paul,Wagner,R
wagnery01,Ryan,Wagner,R
wagnety01,Tyler,Wagner,R
wagueja01,Jacob,Waguespack,R
wahlbo01,Bobby,Wahl,R
wahlke01,Kermit,Wahl,R
wainhda01,Dave,Wainhouse,L
wainwad01,Adam,Wainwright,R
waitked01,Eddie,Waitkus,L
waitsri01,Rick,Waits,L
waittch01,Charlie,Waitt,
wakamdo01,Don,Wakamatsu,R
wakefbi01,Bill,Wakefield,R
wakefdi01,Dick,Wakefield,L
wakefho01,Howard,Wakefield,R
wakefti01,Tim,Wakefield,R
wakelch01,Chris,Wakeland,L
walbema01,Matt,Walbeck,B
walberu01,Rube,Walberg,L
walczed01,Ed,Walczak,R
waldbdo01,Doc,Waldbauer,R
waldefr01,Fred,Walden,R
waldejo01,Jordan,Walden,R
waldema01,Marcus,Walden,R
waldimi01,Mitch,Walding,L
waldrir01,Irv,Waldron,L
waldrky01,Kyle,Waldrop,R
waldrky02,Kyle,Waldrop,L
walewji01,Jim,Walewander,B
walkbo01,Bob,Walk,R
walkebi01,Bill,Walker,R
walkech01,Chico,Walker,B
walkech02,Christian,Walker,R
walkecu01,Curt,Walker,L
walkedi01,Dixie,Walker,L
walkedi02,Dixie,Walker,L
walkedu01,Duane,Walker,L
walkeed01,Ed,Walker,L
walkeer01,Ernie,Walker,L
walkefl01,Fleet,Walker,R
walkefr01,Frank,Walker,R
walkege01,George,Walker,
walkege02,Gee,Walker,R
walkegr01,Greg,Walker,L
walkeha01,Harry,Walker,L
walkehu01,Hub,Walker,L
walkeja01,Jamie,Walker,L
walkeje01,Jerry,Walker,B
walkeje02,Jeremy,Walker,R
walkejo01,Johnny,Walker,R
walkeke01,Kevin,Walker,L
walkela01,Larry,Walker,L
walkelu01,Luke,Walker,L
walkema01,Marty,Walker,L
walkemi01,Mike,Walker,R
walkemi02,Mike,Walker,R
walkemy01,Mysterious,Walker,R
walkene01,Neil,Walker,B
walkeos01,Oscar,Walker,L
walkepe01,Pete,Walker,R
walkero01,Roy,Walker,R
walkeru01,Rube,Walker,L
walkesp01,Speed,Walker,R
walketa01,Taijuan,Walker,R
walketi01,Tillie,Walker,R
walketo01,Tom,Walker,R
walketo02,Tom,Walker,R
walketo03,Tony,Walker,R
walketo04,Todd,Walker,L
walkety01,Tyler,Walker,R
walkewa01,Walt,Walker,
walkewe01,Welday,Walker,
walkuji01,Jim,Walkup,R
walkuji02,Jim,Walkup,R
wallabo01,Bobby,Wallace,R
wallabr01,Brett,Wallace,L
wallach01,Chad,Wallach,R
wallada01,Dave,Wallace,R
wallade01,Derek,Wallace,R
wallado01,Doc,Wallace,R
wallado02,Don,Wallace,L
wallahu01,Huck,Wallace,L
wallaja01,Jack,Wallace,R
wallaja02,Jack,Wallaesa,B
wallaje01,Jeff,Wallace,L
wallaji01,Jim,Wallace,L
wallale01,Lefty,Wallace,L
wallami01,Mike,Wallace,L
wallati01,Tim,Wallach,R
